topology,vehicle_count,seed,architecture,backhaul_extra_latency_ms,case_id,vehicle_id,attack_type,ground_truth_malicious,predicted_revoked,committed,new_state,reason,detected_at,qualified_at,finalized_at,ledger_available_at,decision_margin,metadata_json
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_054-w0005,veh_054,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,75.0,,,,-0.9444915068987819,"{""arrived_attestations"": 11, ""attempted_attestations"": 11, ""correlated_suppressed"": 0, ""evidence_coordinator"": ""rsu-2"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_055-w0005,veh_055,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,75.0,,,,-0.9065729475063589,"{""arrived_attestations"": 6, ""attempted_attestations"": 6, ""correlated_suppressed"": 0, ""evidence_coordinator"": ""rsu-1"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_058-w0005,veh_058,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,75.0,,,,-0.9566732816703704,"{""arrived_attestations"": 15, ""attempted_attestations"": 15, ""correlated_suppressed"": 0, ""evidence_coordinator"": ""rsu-2"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_059-w0005,veh_059,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,75.0,,,,-0.956868562039529,"{""arrived_attestations"": 19, ""attempted_attestations"": 19, ""correlated_suppressed"": 4, ""evidence_coordinator"": ""rsu-1"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_063-w0005,veh_063,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,75.0,,,,-0.956859410534136,"{""arrived_attestations"": 53, ""attempted_attestations"": 53, ""correlated_suppressed"": 38, ""evidence_coordinator"": ""rsu-3"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_065-w0005,veh_065,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,75.0,,,,-0.9544141819666969,"{""arrived_attestations"": 14, ""attempted_attestations"": 14, ""correlated_suppressed"": 0, ""evidence_coordinator"": ""rsu-2"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_067-w0005,veh_067,benign,0,0,0,revoked,insufficient_independent_evidence_diversity,75.0,,,,-0.9183164515882544,"{""arrived_attestations"": 7, ""attempted_attestations"": 7, ""correlated_suppressed"": 0, ""evidence_coordinator"": ""rsu-1"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_070-w0005,veh_070,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,75.0,,,,-0.9566732816703704,"{""arrived_attestations"": 15, ""attempted_attestations"": 15, ""correlated_suppressed"": 0, ""evidence_coordinator"": ""rsu-2"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_071-w0005,veh_071,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,75.0,,,,-0.9343683441943316,"{""arrived_attestations"": 9, ""attempted_attestations"": 9, ""correlated_suppressed"": 0, ""evidence_coordinator"": ""rsu-1"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_074-w0005,veh_074,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,75.0,,,,-0.9566732816703704,"{""arrived_attestations"": 15, ""attempted_attestations"": 15, ""correlated_suppressed"": 0, ""evidence_coordinator"": ""rsu-2"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_075-w0005,veh_075,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,75.0,,,,-0.956868562039529,"{""arrived_attestations"": 21, ""attempted_attestations"": 21, ""correlated_suppressed"": 6, ""evidence_coordinator"": ""rsu-1"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_079-w0005,veh_079,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,75.0,,,,-0.9567950366506901,"{""arrived_attestations"": 36, ""attempted_attestations"": 36, ""correlated_suppressed"": 21, ""evidence_coordinator"": ""rsu-2"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_015-w0006,veh_015,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,90.0,,,,-0.9065649650296448,"{""arrived_attestations"": 24, ""attempted_attestations"": 24, ""correlated_suppressed"": 18, ""evidence_coordinator"": ""rsu-2"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_026-w0006,veh_026,benign,0,0,0,revoked,insufficient_independent_evidence_diversity,90.0,,,,-0.906141899696309,"{""arrived_attestations"": 6, ""attempted_attestations"": 6, ""correlated_suppressed"": 0, ""evidence_coordinator"": ""rsu-2"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_031-w0006,veh_031,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,90.0,,,,-0.9065602320193269,"{""arrived_attestations"": 24, ""attempted_attestations"": 24, ""correlated_suppressed"": 18, ""evidence_coordinator"": ""rsu-1"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_042-w0006,veh_042,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,90.0,,,,-0.906141899696309,"{""arrived_attestations"": 6, ""attempted_attestations"": 6, ""correlated_suppressed"": 0, ""evidence_coordinator"": ""rsu-2"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_043-w0006,veh_043,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,90.0,,,,-0.8317574270480173,"{""arrived_attestations"": 3, ""attempted_attestations"": 3, ""correlated_suppressed"": 0, ""evidence_coordinator"": ""rsu-1"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_047-w0006,veh_047,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,90.0,,,,-0.9065604858713814,"{""arrived_attestations"": 24, ""attempted_attestations"": 24, ""correlated_suppressed"": 18, ""evidence_coordinator"": ""rsu-2"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_058-w0006,veh_058,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,90.0,,,,-0.906141899696309,"{""arrived_attestations"": 6, ""attempted_attestations"": 6, ""correlated_suppressed"": 0, ""evidence_coordinator"": ""rsu-2"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_059-w0006,veh_059,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,90.0,,,,-0.8675971200656665,"{""arrived_attestations"": 4, ""attempted_attestations"": 4, ""correlated_suppressed"": 0, ""evidence_coordinator"": ""rsu-1"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_063-w0006,veh_063,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,90.0,,,,-0.906561637335014,"{""arrived_attestations"": 24, ""attempted_attestations"": 24, ""correlated_suppressed"": 18, ""evidence_coordinator"": ""rsu-4"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_070-w0006,veh_070,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,90.0,,,,-0.7672818716853561,"{""arrived_attestations"": 2, ""attempted_attestations"": 2, ""correlated_suppressed"": 0, ""evidence_coordinator"": ""rsu-2"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_074-w0006,veh_074,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,90.0,,,,-0.906141899696309,"{""arrived_attestations"": 6, ""attempted_attestations"": 6, ""correlated_suppressed"": 0, ""evidence_coordinator"": ""rsu-2"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_075-w0006,veh_075,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,90.0,,,,-0.906572947506359,"{""arrived_attestations"": 6, ""attempted_attestations"": 6, ""correlated_suppressed"": 0, ""evidence_coordinator"": ""rsu-1"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_079-w0006,veh_079,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,90.0,,,,-0.9065575610266929,"{""arrived_attestations"": 24, ""attempted_attestations"": 24, ""correlated_suppressed"": 18, ""evidence_coordinator"": ""rsu-2"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_003-w0000,veh_003,speed_offset,1,1,1,revoked,evidence_qualified,2.0,14.024143026149359,14.024143026149359,14.025143026149358,0.550417738482831,"{""arrived_attestations"": 52, ""attempted_attestations"": 52, ""correlated_suppressed"": 39, ""dropped_attestations"": 0, ""independent_roots"": 9, ""opposing_strength"": 0.2061995123464358, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.7566172508292668}"
urban_roundabout,80,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_007-w0000,veh_007,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,4.0,,14.033664661070588,,-0.9447203764224869,"{""arrived_attestations"": 44, ""attempted_attestations"": 44, ""correlated_suppressed"": 33, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9447203764224869, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,80,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_010-w0000,veh_010,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,4.0,,14.038625217393244,,-0.94471632669249,"{""arrived_attestations"": 44, ""attempted_attestations"": 44, ""correlated_suppressed"": 33, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.94471632669249, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,80,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_019-w0000,veh_019,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,6.0,,14.041795282244845,,-0.9343336974853184,"{""arrived_attestations"": 36, ""attempted_attestations"": 36, ""correlated_suppressed"": 27, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9343336974853184, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,80,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_023-w0000,veh_023,speed_offset,1,0,0,quarantined,insufficient_weighted_margin,8.0,,14.044832758680123,,0.30367932167649814,"{""arrived_attestations"": 28, ""attempted_attestations"": 28, ""correlated_suppressed"": 21, ""dropped_attestations"": 0, ""independent_roots"": 4, ""opposing_strength"": 0.3145956414397597, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.6182749631162578}"
urban_roundabout,80,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_026-w0000,veh_026,replay,0,0,0,suspected,insufficient_weighted_margin,8.0,,14.046147991355225,,-0.3355541553513533,"{""arrived_attestations"": 28, ""attempted_attestations"": 28, ""correlated_suppressed"": 24, ""dropped_attestations"": 0, ""independent_roots"": 3, ""opposing_strength"": 0.5093804023672347, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.1738262470158814}"
urban_roundabout,80,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_035-w0000,veh_035,false_denm,0,0,0,quarantined,insufficient_independent_evidence_diversity,10.0,,14.050625217393245,,0.624615787296534,"{""arrived_attestations"": 20, ""attempted_attestations"": 20, ""correlated_suppressed"": 15, ""dropped_attestations"": 0, ""independent_roots"": 1, ""opposing_strength"": 0.0, ""queue_wait_ms"": 0.13465390687805723, ""supporting_strength"": 0.624615787296534}"
