topology,case_id,vehicle_id,architecture,previous_state,new_state,detected_at,qualified_at,finalized_at,ledger_available_at,decision_margin,committed,reason,metadata,attack_type,ground_truth_malicious,predicted_revoked,article_native_reference_qualified,inferred_attack_type,seed
intersection,case-1002-veh_000-w0002,veh_000,ahmed_inspired_witness_vpuft,suspected,suspected,30.0,,,,-0.5419974389237401,False,insufficient_weighted_margin,"{'article_native_reference_qualified': True, 'witness_attestations': 119, 'attempted_witness_attestations': 119, 'dropped_witness_attestations': 0, 'evidence_coordinator': 'rsu-1', 'correlated_suppressed': 0, 'threshold_certificate': {'type': 'pseudonymized_threshold_witness_bundle', 'threshold': 2, 'unique_witnesses': 11, 'independent_witness_roots': 119, 'member_commitments': ['842407b26a5a095e1b2fd5e4', 'd623dae06ff2239009eaac10', '8fb5906428a5eba92547a0a0', '23394c4e3abb5d490dab04af', '97aaace9eb40c7961d436830', 'bc0d8270e0f832b6cbc23c7b', '88941e444a659cda189b026d', '19a96761bf8e98b31fdae742', '30327aaf6384f0ced8185a96', 'ea3adab585e2516c6c15996c', '370414637833e496a2cf9ef4'], 'bundle_digest': 'b80a544aae4f9a529e4435625aef87431406682aac1a6bfa654b461e39305179', 'literal_threshold_ring_signature': False}}",benign,0,0,1,benign,1002
intersection,case-1002-veh_001-w0002,veh_001,ahmed_inspired_witness_vpuft,suspected,suspected,30.0,,,,-0.7824672748081848,False,insufficient_independent_evidence_diversity,"{'article_native_reference_qualified': True, 'witness_attestations': 119, 'attempted_witness_attestations': 119, 'dropped_witness_attestations': 0, 'evidence_coordinator': 'rsu-1', 'correlated_suppressed': 0, 'threshold_certificate': {'type': 'pseudonymized_threshold_witness_bundle', 'threshold': 2, 'unique_witnesses': 11, 'independent_witness_roots': 119, 'member_commitments': ['fad58034beef215267b61e18', 'd623dae06ff2239009eaac10', '8fb5906428a5eba92547a0a0', '23394c4e3abb5d490dab04af', '97aaace9eb40c7961d436830', 'bc0d8270e0f832b6cbc23c7b', '88941e444a659cda189b026d', '19a96761bf8e98b31fdae742', '30327aaf6384f0ced8185a96', 'ea3adab585e2516c6c15996c', '370414637833e496a2cf9ef4'], 'bundle_digest': '3016b50406543d33192ae407aa8a3f49dabfcb87c13d7406809ac3faf28baf4a', 'literal_threshold_ring_signature': False}}",benign,0,0,1,benign,1002
intersection,case-1002-veh_002-w0002,veh_002,ahmed_inspired_witness_vpuft,revoked,revoked,30.0,44.07012622410196,44.10603976585017,44.123156358416026,0.6380982821725731,True,committed,"{'article_native_reference_qualified': True, 'view': 0, 'view_changes': 0, 'prepare_votes': 4, 'commit_votes': 4, 'witness_attestations': 120, 'attempted_witness_attestations': 120, 'dropped_witness_attestations': 0, 'evidence_coordinator': 'rsu-1', 'correlated_suppressed': 0, 'threshold_certificate': {'type': 'pseudonymized_threshold_witness_bundle', 'threshold': 2, 'unique_witnesses': 14, 'independent_witness_roots': 120, 'member_commitments': ['fad58034beef215267b61e18', '842407b26a5a095e1b2fd5e4', '8fb5906428a5eba92547a0a0', '23394c4e3abb5d490dab04af', '97aaace9eb40c7961d436830', 'bc0d8270e0f832b6cbc23c7b', '88941e444a659cda189b026d', '19a96761bf8e98b31fdae742', '30327aaf6384f0ced8185a96', 'ea3adab585e2516c6c15996c', '370414637833e496a2cf9ef4', '3976d7fcba8ff2790724ad06', '9b88e4d77a912557a198d11f', '24a044961da8a8539de0f538'], 'bundle_digest': '8c0a00a3afcbbddb3ae5bbb66812f8cbe395320fb79be18361b2ea3fbb96c2ca', 'literal_threshold_ring_signature': False}}",position_offset,1,1,1,position_offset,1002
intersection,case-1002-veh_003-w0002,veh_003,ahmed_inspired_witness_vpuft,suspected,suspected,30.0,,,,-0.5753715211452921,False,insufficient_weighted_margin,"{'article_native_reference_qualified': True, 'witness_attestations': 119, 'attempted_witness_attestations': 119, 'dropped_witness_attestations': 0, 'evidence_coordinator': 'rsu-1', 'correlated_suppressed': 0, 'threshold_certificate': {'type': 'pseudonymized_threshold_witness_bundle', 'threshold': 2, 'unique_witnesses': 15, 'independent_witness_roots': 119, 'member_commitments': ['fad58034beef215267b61e18', '842407b26a5a095e1b2fd5e4', 'd623dae06ff2239009eaac10', '23394c4e3abb5d490dab04af', '97aaace9eb40c7961d436830', 'bc0d8270e0f832b6cbc23c7b', '88941e444a659cda189b026d', '19a96761bf8e98b31fdae742', '30327aaf6384f0ced8185a96', 'ea3adab585e2516c6c15996c', '370414637833e496a2cf9ef4', '8a3747452259811b173192fb', '3976d7fcba8ff2790724ad06', '696f37a66e58a89fb1a7a963', '16681a13f937c8bb5bc1f447'], 'bundle_digest': '6e53ae1646b4cf6146d21d27c5d9c23082268a7c82024e05ef88c7a824f231ae', 'literal_threshold_ring_signature': False}}",benign,0,0,1,benign,1002
intersection,case-1002-veh_004-w0002,veh_004,ahmed_inspired_witness_vpuft,revoked,revoked,30.0,44.13068073551766,44.16784311577934,44.18015659863979,0.6583135644125914,True,committed,"{'article_native_reference_qualified': True, 'view': 0, 'view_changes': 0, 'prepare_votes': 4, 'commit_votes': 4, 'witness_attestations': 118, 'attempted_witness_attestations': 118, 'dropped_witness_attestations': 0, 'evidence_coordinator': 'rsu-1', 'correlated_suppressed': 0, 'threshold_certificate': {'type': 'pseudonymized_threshold_witness_bundle', 'threshold': 2, 'unique_witnesses': 12, 'independent_witness_roots': 118, 'member_commitments': ['fad58034beef215267b61e18', '842407b26a5a095e1b2fd5e4', 'd623dae06ff2239009eaac10', '8fb5906428a5eba92547a0a0', '97aaace9eb40c7961d436830', 'bc0d8270e0f832b6cbc23c7b', '88941e444a659cda189b026d', '19a96761bf8e98b31fdae742', '30327aaf6384f0ced8185a96', 'ea3adab585e2516c6c15996c', '370414637833e496a2cf9ef4', 'c010bd5869aac03d0b7ff2af'], 'bundle_digest': '397d7c5ea3c5eafcbb41d5cab96fe34829ceef6dad2fa5d023696fa2da0d6656', 'literal_threshold_ring_signature': False}}",speed_offset,1,1,1,speed_offset,1002
intersection,case-1002-veh_005-w0002,veh_005,ahmed_inspired_witness_vpuft,suspected,suspected,30.0,,,,-0.7731133280353295,False,insufficient_independent_evidence_diversity,"{'article_native_reference_qualified': True, 'witness_attestations': 115, 'attempted_witness_attestations': 115, 'dropped_witness_attestations': 0, 'evidence_coordinator': 'rsu-1', 'correlated_suppressed': 0, 'threshold_certificate': {'type': 'pseudonymized_threshold_witness_bundle', 'threshold': 2, 'unique_witnesses': 12, 'independent_witness_roots': 115, 'member_commitments': ['fad58034beef215267b61e18', '842407b26a5a095e1b2fd5e4', 'd623dae06ff2239009eaac10', '8fb5906428a5eba92547a0a0', '23394c4e3abb5d490dab04af', 'bc0d8270e0f832b6cbc23c7b', '88941e444a659cda189b026d', '19a96761bf8e98b31fdae742', '30327aaf6384f0ced8185a96', 'ea3adab585e2516c6c15996c', '370414637833e496a2cf9ef4', 'ce557626606926bc28f9c9b8'], 'bundle_digest': 'c74a720e6446efd83aa0ed91b17c9e0929fddd31ccd1ceb9ac1a096041a0336b', 'literal_threshold_ring_signature': False}}",benign,0,0,1,benign,1002
intersection,case-1002-veh_006-w0002,veh_006,ahmed_inspired_witness_vpuft,revoked,revoked,30.0,44.17306860975983,44.20361104562589,44.21500462311836,0.7931433351427954,True,committed,"{'article_native_reference_qualified': True, 'view': 0, 'view_changes': 0, 'prepare_votes': 4, 'commit_votes': 4, 'witness_attestations': 118, 'attempted_witness_attestations': 118, 'dropped_witness_attestations': 0, 'evidence_coordinator': 'rsu-1', 'correlated_suppressed': 64, 'threshold_certificate': {'type': 'pseudonymized_threshold_witness_bundle', 'threshold': 2, 'unique_witnesses': 15, 'independent_witness_roots': 54, 'member_commitments': ['fad58034beef215267b61e18', '842407b26a5a095e1b2fd5e4', 'd623dae06ff2239009eaac10', '8fb5906428a5eba92547a0a0', '23394c4e3abb5d490dab04af', '97aaace9eb40c7961d436830', '88941e444a659cda189b026d', '19a96761bf8e98b31fdae742', '30327aaf6384f0ced8185a96', 'ea3adab585e2516c6c15996c', '370414637833e496a2cf9ef4', '8a3747452259811b173192fb', '3976d7fcba8ff2790724ad06', '9b88e4d77a912557a198d11f', '24a044961da8a8539de0f538'], 'bundle_digest': 'abd4f14ac267508c664d890067176c9def731af59a6287b63c5f0d3c6cdcea3e', 'literal_threshold_ring_signature': False}}",replay,1,1,1,replay,1002
intersection,case-1002-veh_007-w0002,veh_007,ahmed_inspired_witness_vpuft,trusted,suspected,30.0,,,,-0.6733055683147896,False,insufficient_weighted_margin,"{'article_native_reference_qualified': True, 'witness_attestations': 114, 'attempted_witness_attestations': 114, 'dropped_witness_attestations': 0, 'evidence_coordinator': 'rsu-1', 'correlated_suppressed': 0, 'threshold_certificate': {'type': 'pseudonymized_threshold_witness_bundle', 'threshold': 2, 'unique_witnesses': 14, 'independent_witness_roots': 114, 'member_commitments': ['fad58034beef215267b61e18', '842407b26a5a095e1b2fd5e4', 'd623dae06ff2239009eaac10', '8fb5906428a5eba92547a0a0', '23394c4e3abb5d490dab04af', '97aaace9eb40c7961d436830', 'bc0d8270e0f832b6cbc23c7b', '19a96761bf8e98b31fdae742', '30327aaf6384f0ced8185a96', 'ea3adab585e2516c6c15996c', '370414637833e496a2cf9ef4', '8a3747452259811b173192fb', '3976d7fcba8ff2790724ad06', '9b88e4d77a912557a198d11f'], 'bundle_digest': 'ec1185a3456c7bdae6ca018989601c90b67e4142b19f7313677ded4801374c9a', 'literal_threshold_ring_signature': False}}",benign,0,0,1,benign,1002
intersection,case-1002-veh_008-w0002,veh_008,ahmed_inspired_witness_vpuft,revoked,revoked,30.0,44.2264802721292,44.259756561879065,44.27407365937168,0.7020900670979355,True,committed,"{'article_native_reference_qualified': True, 'view': 0, 'view_changes': 0, 'prepare_votes': 4, 'commit_votes': 4, 'witness_attestations': 117, 'attempted_witness_attestations': 117, 'dropped_witness_attestations': 0, 'evidence_coordinator': 'rsu-1', 'correlated_suppressed': 0, 'threshold_certificate': {'type': 'pseudonymized_threshold_witness_bundle', 'threshold': 2, 'unique_witnesses': 13, 'independent_witness_roots': 117, 'member_commitments': ['fad58034beef215267b61e18', '842407b26a5a095e1b2fd5e4', 'd623dae06ff2239009eaac10', '8fb5906428a5eba92547a0a0', '23394c4e3abb5d490dab04af', '97aaace9eb40c7961d436830', 'bc0d8270e0f832b6cbc23c7b', '88941e444a659cda189b026d', '30327aaf6384f0ced8185a96', 'ea3adab585e2516c6c15996c', '370414637833e496a2cf9ef4', 'c010bd5869aac03d0b7ff2af', 'd8e3c7313b88178f7928b6d8'], 'bundle_digest': 'f3805e6a3182664298dfd3e496d1d7c1af1d0efcb663b5f62896d582374c8a62', 'literal_threshold_ring_signature': False}}",certificate_tamper,1,1,1,certificate_tamper,1002
intersection,case-1002-veh_009-w0002,veh_009,ahmed_inspired_witness_vpuft,revoked,revoked,30.0,,,,-0.5290520027500635,False,insufficient_weighted_margin,"{'article_native_reference_qualified': True, 'witness_attestations': 114, 'attempted_witness_attestations': 114, 'dropped_witness_attestations': 0, 'evidence_coordinator': 'rsu-1', 'correlated_suppressed': 0, 'threshold_certificate': {'type': 'pseudonymized_threshold_witness_bundle', 'threshold': 2, 'unique_witnesses': 13, 'independent_witness_roots': 114, 'member_commitments': ['fad58034beef215267b61e18', '842407b26a5a095e1b2fd5e4', 'd623dae06ff2239009eaac10', '8fb5906428a5eba92547a0a0', '23394c4e3abb5d490dab04af', '97aaace9eb40c7961d436830', 'bc0d8270e0f832b6cbc23c7b', '88941e444a659cda189b026d', '19a96761bf8e98b31fdae742', 'ea3adab585e2516c6c15996c', '370414637833e496a2cf9ef4', 'ce557626606926bc28f9c9b8', '2b4e5aa3e9ca80dfba43575a'], 'bundle_digest': '7871b684db76f842d0669d5df962b2d0ca5c585c228377f28111c07781d58a9e', 'literal_threshold_ring_signature': False}}",benign,0,0,1,benign,1002
intersection,case-1002-veh_010-w0002,veh_010,ahmed_inspired_witness_vpuft,suspected,revoked,30.0,44.365599055944045,44.40116562935384,44.41201081906924,0.7599618977422586,True,committed,"{'article_native_reference_qualified': True, 'view': 0, 'view_changes': 0, 'prepare_votes': 4, 'commit_votes': 4, 'witness_attestations': 565, 'attempted_witness_attestations': 565, 'dropped_witness_attestations': 0, 'evidence_coordinator': 'rsu-1', 'correlated_suppressed': 452, 'threshold_certificate': {'type': 'pseudonymized_threshold_witness_bundle', 'threshold': 2, 'unique_witnesses': 14, 'independent_witness_roots': 113, 'member_commitments': ['fad58034beef215267b61e18', '842407b26a5a095e1b2fd5e4', 'd623dae06ff2239009eaac10', '8fb5906428a5eba92547a0a0', '23394c4e3abb5d490dab04af', '97aaace9eb40c7961d436830', 'bc0d8270e0f832b6cbc23c7b', '88941e444a659cda189b026d', '19a96761bf8e98b31fdae742', '30327aaf6384f0ced8185a96', '370414637833e496a2cf9ef4', '8a3747452259811b173192fb', '3976d7fcba8ff2790724ad06', '696f37a66e58a89fb1a7a963'], 'bundle_digest': 'dc728f1c35c6d5e981aa8b4d4400414057914e1a2677823b006ad2433b1a1003', 'literal_threshold_ring_signature': False}}",flood,1,1,1,flood,1002
intersection,case-1002-veh_011-w0002,veh_011,ahmed_inspired_witness_vpuft,trusted,suspected,30.0,,,,-0.6883944737014409,False,insufficient_weighted_margin,"{'article_native_reference_qualified': True, 'witness_attestations': 108, 'attempted_witness_attestations': 108, 'dropped_witness_attestations': 0, 'evidence_coordinator': 'rsu-1', 'correlated_suppressed': 0, 'threshold_certificate': {'type': 'pseudonymized_threshold_witness_bundle', 'threshold': 2, 'unique_witnesses': 13, 'independent_witness_roots': 108, 'member_commitments': ['fad58034beef215267b61e18', '842407b26a5a095e1b2fd5e4', 'd623dae06ff2239009eaac10', '8fb5906428a5eba92547a0a0', '23394c4e3abb5d490dab04af', '97aaace9eb40c7961d436830', 'bc0d8270e0f832b6cbc23c7b', '88941e444a659cda189b026d', '19a96761bf8e98b31fdae742', '30327aaf6384f0ced8185a96', 'ea3adab585e2516c6c15996c', '3976d7fcba8ff2790724ad06', '9b88e4d77a912557a198d11f'], 'bundle_digest': '00fcffd45d2651562c98a1f0415d6641a0f71b051bf79969d286f4cb76759d2a', 'literal_threshold_ring_signature': False}}",benign,0,0,1,benign,1002
intersection,case-1002-veh_012-w0002,veh_012,ahmed_inspired_witness_vpuft,revoked,revoked,30.0,44.40039722807536,44.43625523785028,44.44780962465513,0.8877943764544426,True,committed,"{'article_native_reference_qualified': True, 'view': 0, 'view_changes': 0, 'prepare_votes': 4, 'commit_votes': 4, 'witness_attestations': 89, 'attempted_witness_attestations': 89, 'dropped_witness_attestations': 0, 'evidence_coordinator': 'rsu-1', 'correlated_suppressed': 0, 'threshold_certificate': {'type': 'pseudonymized_threshold_witness_bundle', 'threshold': 2, 'unique_witnesses': 11, 'independent_witness_roots': 89, 'member_commitments': ['fad58034beef215267b61e18', '842407b26a5a095e1b2fd5e4', '8fb5906428a5eba92547a0a0', '23394c4e3abb5d490dab04af', 'bc0d8270e0f832b6cbc23c7b', '88941e444a659cda189b026d', '19a96761bf8e98b31fdae742', 'ea3adab585e2516c6c15996c', '370414637833e496a2cf9ef4', 'd8e3c7313b88178f7928b6d8', '747f29c8a26009b95499f507'], 'bundle_digest': '1441614953c292ca780f336fb2a3223218793475a839e88c3b1c919e978e0405', 'literal_threshold_ring_signature': False}}",false_denm,1,1,1,false_denm,1002
intersection,case-1002-veh_013-w0002,veh_013,ahmed_inspired_witness_vpuft,suspected,suspected,30.0,,,,-0.5328729232124565,False,insufficient_weighted_margin,"{'article_native_reference_qualified': True, 'witness_attestations': 97, 'attempted_witness_attestations': 97, 'dropped_witness_attestations': 0, 'evidence_coordinator': 'rsu-1', 'correlated_suppressed': 0, 'threshold_certificate': {'type': 'pseudonymized_threshold_witness_bundle', 'threshold': 2, 'unique_witnesses': 13, 'independent_witness_roots': 97, 'member_commitments': ['fad58034beef215267b61e18', '842407b26a5a095e1b2fd5e4', 'd623dae06ff2239009eaac10', '8fb5906428a5eba92547a0a0', '23394c4e3abb5d490dab04af', '97aaace9eb40c7961d436830', 'bc0d8270e0f832b6cbc23c7b', '88941e444a659cda189b026d', '30327aaf6384f0ced8185a96', 'ea3adab585e2516c6c15996c', '370414637833e496a2cf9ef4', '2b4e5aa3e9ca80dfba43575a', 'e803fffd7e20bb05201d2893'], 'bundle_digest': '73e4f2632fa22265ce94f2c89505f76336489800086ad845cc1bb395605c4418', 'literal_threshold_ring_signature': False}}",benign,0,0,1,benign,1002
intersection,case-1002-veh_014-w0002,veh_014,ahmed_inspired_witness_vpuft,trusted,revoked,30.0,44.49722006697242,44.52817533155808,44.53865200349559,0.8575078426705657,True,committed,"{'article_native_reference_qualified': True, 'view': 0, 'view_changes': 0, 'prepare_votes': 4, 'commit_votes': 4, 'witness_attestations': 368, 'attempted_witness_attestations': 368, 'dropped_witness_attestations': 0, 'evidence_coordinator': 'rsu-1', 'correlated_suppressed': 276, 'threshold_certificate': {'type': 'pseudonymized_threshold_witness_bundle', 'threshold': 2, 'unique_witnesses': 12, 'independent_witness_roots': 92, 'member_commitments': ['fad58034beef215267b61e18', '842407b26a5a095e1b2fd5e4', '8fb5906428a5eba92547a0a0', '23394c4e3abb5d490dab04af', '97aaace9eb40c7961d436830', 'bc0d8270e0f832b6cbc23c7b', '88941e444a659cda189b026d', '19a96761bf8e98b31fdae742', '30327aaf6384f0ced8185a96', 'ea3adab585e2516c6c15996c', '696f37a66e58a89fb1a7a963', '16681a13f937c8bb5bc1f447'], 'bundle_digest': 'eb081f1c4dc1596c5a7091dc9836de7d768f1f80e1cd1cd64f1709d4d92f0011', 'literal_threshold_ring_signature': False}}",mixed,1,1,1,mixed,1002
intersection,case-1002-veh_015-w0002,veh_015,ahmed_inspired_witness_vpuft,trusted,suspected,30.0,,,,-0.724807676921327,False,insufficient_weighted_margin,"{'article_native_reference_qualified': True, 'witness_attestations': 101, 'attempted_witness_attestations': 101, 'dropped_witness_attestations': 0, 'evidence_coordinator': 'rsu-1', 'correlated_suppressed': 0, 'threshold_certificate': {'type': 'pseudonymized_threshold_witness_bundle', 'threshold': 2, 'unique_witnesses': 13, 'independent_witness_roots': 101, 'member_commitments': ['fad58034beef215267b61e18', '842407b26a5a095e1b2fd5e4', 'd623dae06ff2239009eaac10', '8fb5906428a5eba92547a0a0', '23394c4e3abb5d490dab04af', '97aaace9eb40c7961d436830', 'bc0d8270e0f832b6cbc23c7b', '88941e444a659cda189b026d', '30327aaf6384f0ced8185a96', 'ea3adab585e2516c6c15996c', '370414637833e496a2cf9ef4', '9b88e4d77a912557a198d11f', '24a044961da8a8539de0f538'], 'bundle_digest': '1caa5286a852fd695afc1186c9cd0bcc14814fa72d568895a5cda5617b7b9b82', 'literal_threshold_ring_signature': False}}",benign,0,0,1,benign,1002
intersection,case-1002-veh_016-w0002,veh_016,ahmed_inspired_witness_vpuft,trusted,suspected,30.0,,,,-0.9680154598031886,False,insufficient_independent_evidence_diversity,"{'article_native_reference_qualified': False, 'witness_attestations': 77, 'attempted_witness_attestations': 77, 'dropped_witness_attestations': 0, 'evidence_coordinator': 'rsu-1', 'correlated_suppressed': 0, 'threshold_certificate': {'type': 'pseudonymized_threshold_witness_bundle', 'threshold': 2, 'unique_witnesses': 11, 'independent_witness_roots': 77, 'member_commitments': ['fad58034beef215267b61e18', '842407b26a5a095e1b2fd5e4', '8fb5906428a5eba92547a0a0', '23394c4e3abb5d490dab04af', 'bc0d8270e0f832b6cbc23c7b', '88941e444a659cda189b026d', '19a96761bf8e98b31fdae742', 'ea3adab585e2516c6c15996c', '370414637833e496a2cf9ef4', 'c010bd5869aac03d0b7ff2af', '747f29c8a26009b95499f507'], 'bundle_digest': '1efdb7565a0da09b01dc27b3a5d87e07aefdcf3f25ba93a3131c78fa358dae29', 'literal_threshold_ring_signature': False}}",benign,0,0,0,benign,1002
